date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-01-09,15:00:00,15:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.02,13.671
2019-01-09,15:30:00,16:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.34,14.007
2019-01-09,16:00:00,16:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,26.64,27.972
2019-01-09,16:30:00,17:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.4,30.87
2019-01-09,17:00:00,17:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.4,30.87
2019-01-09,17:30:00,18:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.4,30.87
2019-01-09,18:00:00,18:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,28.25,29.6625
2019-01-09,18:30:00,19:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,27.56,28.938
2019-01-09,19:00:00,19:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.79,17.6295
2019-01-09,19:30:00,20:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.49,15.2145
2019-01-09,20:00:00,20:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.72,15.456
2019-01-09,20:30:00,21:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-09,21:00:00,21:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.62,14.301
2019-01-09,21:30:00,22:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-09,22:00:00,22:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.54,13.167
2019-01-09,22:30:00,23:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-09,23:00:00,23:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.19,12.7995
2019-01-09,23:30:00,00:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.75,12.3375
2019-01-09,12:00:00,12:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.24,12.852
2019-01-10,00:00:00,00:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-10,00:30:00,01:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.19,12.7995
2019-01-10,01:00:00,01:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.08,12.684
2019-01-10,01:30:00,02:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-10,02:00:00,02:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-10,02:30:00,03:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.75,12.3375
2019-01-10,03:00:00,03:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-10,03:30:00,04:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.75,12.3375
2019-01-10,04:00:00,04:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.75,12.3375
2019-01-10,04:30:00,05:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.66,12.243
2019-01-10,05:00:00,05:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.1,12.705
2019-01-10,05:30:00,06:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.19,12.7995
2019-01-10,06:00:00,06:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.43,16.2015
2019-01-10,06:30:00,07:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.62,14.301
2019-01-10,07:00:00,07:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.54,15.267
2019-01-10,07:30:00,08:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,17.25,18.1125
2019-01-10,08:00:00,08:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.08,16.884
2019-01-10,08:30:00,09:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.87,16.6635
2019-01-10,09:00:00,09:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.64,16.422
2019-01-10,09:30:00,10:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.32,16.086
2019-01-10,10:00:00,10:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.87,16.6635
2019-01-10,10:30:00,11:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.87,16.6635
2019-01-10,11:00:00,11:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.95,15.6975
2019-01-10,11:30:00,12:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.95,15.6975
2019-01-10,12:00:00,12:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.95,15.6975
2019-01-10,12:30:00,13:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.49,15.2145
2019-01-10,13:00:00,13:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.95,15.6975
2019-01-10,13:30:00,14:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.98,14.679
2019-01-10,14:00:00,14:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.42,15.141
2019-01-10,14:30:00,15:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-10,15:00:00,15:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.6,15.33
2019-01-10,15:30:00,16:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.28,17.094
2019-01-10,16:00:00,16:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,26.64,27.972
2019-01-10,16:30:00,17:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.17,30.6285
2019-01-10,17:00:00,17:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,28.48,29.904
2019-01-10,17:30:00,18:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,27.72,29.106
2019-01-10,18:00:00,18:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,27.1,28.455
2019-01-10,18:30:00,19:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,26.18,27.489
2019-01-10,19:00:00,19:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.33,17.1465
2019-01-10,19:30:00,20:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.64,16.422
2019-01-10,20:00:00,20:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.18,15.939
2019-01-10,20:30:00,21:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.27,13.9335
2019-01-10,21:00:00,21:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.12,14.826
2019-01-10,21:30:00,22:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.39,14.0595
2019-01-10,22:00:00,22:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.27,13.9335
2019-01-10,22:30:00,23:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.65,13.2825
2019-01-10,23:00:00,23:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.34,14.007
2019-01-10,23:30:00,00:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-11,00:00:00,00:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.36,11.928
2019-01-11,00:30:00,01:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.19,12.7995
2019-01-11,01:30:00,02:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.36,11.928
2019-01-11,02:00:00,02:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.34,11.907
2019-01-11,02:30:00,03:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.34,11.907
2019-01-11,03:00:00,03:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.32,11.886
2019-01-11,03:30:00,04:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.32,11.886
2019-01-11,04:00:00,04:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.34,11.907
2019-01-11,04:30:00,05:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.34,11.907
2019-01-11,05:00:00,05:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.28,12.894
2019-01-11,05:30:00,06:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.65,13.2825
2019-01-11,06:00:00,06:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.38,15.099
2019-01-11,06:30:00,07:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-11,07:00:00,07:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.57,14.2485
2019-01-11,07:30:00,08:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.22,17.031
2019-01-11,08:00:00,08:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.1,16.905
2019-01-11,08:30:00,09:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.1,16.905
2019-01-11,09:00:00,09:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.25,16.0125
2019-01-11,09:30:00,10:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.93,15.6765
2019-01-11,10:00:00,10:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.59,16.3695
2019-01-11,10:30:00,11:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.72,15.456
2019-01-11,11:00:00,11:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.72,15.456
2019-01-11,11:30:00,12:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.74,15.477
2019-01-11,12:00:00,12:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.65,15.3825
2019-01-11,12:30:00,13:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.94,14.637
2019-01-11,13:00:00,13:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.84,15.582
2019-01-11,13:30:00,14:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.87,14.5635
2019-01-11,14:00:00,14:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.17,14.8785
2019-01-11,14:30:00,15:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.85,14.5425
2019-01-11,15:00:00,15:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.65,13.2825
2019-01-11,15:30:00,16:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.44,15.162
2019-01-11,16:00:00,16:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,24.11,25.3155
2019-01-11,16:30:00,17:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,28.46,29.883
2019-01-11,17:00:00,17:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,28.02,29.421
2019-01-11,17:30:00,18:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,27.17,28.5285
2019-01-11,18:00:00,18:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,27.1,28.455
2019-01-11,18:30:00,19:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,24.8,26.04
2019-01-11,19:00:00,19:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.49,15.2145
2019-01-11,19:30:00,20:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-11,20:00:00,20:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-11,20:30:00,21:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.76,13.398
2019-01-11,21:00:00,21:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.82,14.511
2019-01-11,21:30:00,22:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-11,22:00:00,22:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-11,22:30:00,23:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.19,12.7995
2019-01-11,23:00:00,23:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.68,14.364
2019-01-11,23:30:00,00:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-11,01:00:00,01:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.68,12.264
2019-01-12,12:30:00,13:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-12,00:00:00,00:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.65,13.2825
2019-01-12,01:30:00,02:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.36,14.028
2019-01-12,02:00:00,02:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.58,11.109
2019-01-12,02:30:00,03:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.35,10.8675
2019-01-12,03:00:00,03:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.14,10.647
2019-01-12,03:30:00,04:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,8.05,8.4525
2019-01-12,04:00:00,04:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,9.2,9.66
2019-01-12,04:30:00,05:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,8.28,8.694
2019-01-12,05:00:00,05:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,9.2,9.66
2019-01-12,05:30:00,06:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,9.43,9.9015
2019-01-12,06:00:00,06:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.12,10.626
2019-01-12,06:30:00,07:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.12,10.626
2019-01-12,07:00:00,07:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.73,12.3165
2019-01-12,07:30:00,08:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.04,11.592
2019-01-12,08:00:00,08:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.11,13.7655
2019-01-12,08:30:00,09:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.72,15.456
2019-01-12,09:00:00,09:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-12,09:30:00,10:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.64,16.422
2019-01-12,10:00:00,10:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.19,14.8995
2019-01-12,10:30:00,11:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.72,15.456
2019-01-12,11:00:00,11:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.36,14.028
2019-01-12,11:30:00,12:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.92,14.616
2019-01-12,12:00:00,12:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-12,01:00:00,01:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.12,14.826
2019-01-12,13:00:00,13:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-12,13:30:00,14:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-12,14:00:00,14:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-12,14:30:00,15:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-12,15:00:00,15:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.04,11.592
2019-01-12,15:30:00,16:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.78,12.369
2019-01-12,16:00:00,16:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,23.65,24.8325
2019-01-12,16:30:00,17:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,28.85,30.2925
2019-01-12,17:00:00,17:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.61,31.0905
2019-01-12,17:30:00,18:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.98,31.479
2019-01-12,18:00:00,18:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,28.71,30.1455
2019-01-12,18:30:00,19:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,27.7,29.085
2019-01-12,19:00:00,19:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.76,16.548
2019-01-12,19:30:00,20:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-12,20:00:00,20:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-12,20:30:00,21:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13,13.65
2019-01-12,21:00:00,21:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.7,13.335
2019-01-12,21:30:00,22:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.73,12.3165
2019-01-12,22:00:00,22:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.73,12.3165
2019-01-12,22:30:00,23:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-12,23:00:00,23:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.73,12.3165
2019-01-12,23:30:00,00:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-12,00:30:00,01:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.36,14.028
2019-01-13,00:30:00,01:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.04,11.592
2019-01-13,01:00:00,01:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-13,01:30:00,02:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,6.9,7.245
2019-01-13,02:00:00,02:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,6.67,7.0035
2019-01-13,02:30:00,03:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,6.65,6.9825
2019-01-13,03:00:00,03:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,6.21,6.5205
2019-01-13,03:30:00,04:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,4.6,4.83
2019-01-13,04:00:00,04:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,6.21,6.5205
2019-01-13,04:30:00,05:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,4.6,4.83
2019-01-13,05:00:00,05:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,5.27,5.5335
2019-01-13,05:30:00,06:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,5.77,6.0585
2019-01-13,06:00:00,06:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,7.68,8.064
2019-01-13,06:30:00,07:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,8.28,8.694
2019-01-13,07:00:00,07:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,4.6,4.83
2019-01-13,07:30:00,08:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,6.97,7.3185
2019-01-13,08:00:00,08:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,9.66,10.143
2019-01-13,08:30:00,09:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-13,09:00:00,09:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-13,09:30:00,10:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.59,14.2695
2019-01-13,10:00:00,10:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.89,14.5845
2019-01-13,10:30:00,11:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.92,14.616
2019-01-13,11:00:00,11:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.19,12.7995
2019-01-13,11:30:00,12:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.16,13.818
2019-01-13,12:00:00,12:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.35,15.0675
2019-01-13,12:30:00,13:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.14,14.847
2019-01-13,13:00:00,13:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.71,14.3955
2019-01-13,13:30:00,14:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.16,13.818
2019-01-13,14:00:00,14:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.54,13.167
2019-01-13,14:30:00,15:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-13,15:00:00,15:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.36,11.928
2019-01-13,15:30:00,16:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.65,13.2825
2019-01-13,16:00:00,16:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,23.65,24.8325
2019-01-13,16:30:00,17:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.63,31.1115
2019-01-13,17:00:00,17:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,31.47,33.0435
2019-01-13,17:30:00,18:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,31.42,32.991
2019-01-13,18:00:00,18:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,30.6,32.13
2019-01-13,18:30:00,19:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,27.56,28.938
2019-01-13,19:00:00,19:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.31,17.1255
2019-01-13,19:30:00,20:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.03,14.7315
2019-01-13,20:00:00,20:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.64,16.422
2019-01-13,20:30:00,21:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.03,14.7315
2019-01-13,21:00:00,21:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-13,21:30:00,22:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.73,12.3165
2019-01-13,22:00:00,22:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-13,22:30:00,23:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.35,10.8675
2019-01-13,23:00:00,23:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.17,10.6785
2019-01-13,23:30:00,00:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.12,10.626
2019-01-13,00:00:00,00:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,10.17,10.6785
2019-01-14,12:00:00,12:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.03,14.7315
2019-01-14,23:30:00,00:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.05,12.6525
2019-01-14,01:00:00,01:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.62,12.201
2019-01-14,01:30:00,02:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.52,12.096
2019-01-14,02:00:00,02:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-14,02:30:00,03:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-14,03:00:00,03:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.55,12.1275
2019-01-14,03:30:00,04:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-14,04:00:00,04:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-14,04:30:00,05:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.5,12.075
2019-01-14,05:00:00,05:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.14,12.747
2019-01-14,05:30:00,06:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.63,13.2615
2019-01-14,06:00:00,06:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.12,14.826
2019-01-14,06:30:00,07:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.88,13.524
2019-01-14,07:00:00,07:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.96,12.558
2019-01-14,07:30:00,08:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.32,13.986
2019-01-14,08:00:00,08:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.26,14.973
2019-01-14,08:30:00,09:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.72,15.456
2019-01-14,09:00:00,09:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.65,15.3825
2019-01-14,09:30:00,10:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.19,14.8995
2019-01-14,10:00:00,10:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.41,16.1805
2019-01-14,10:30:00,11:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.72,15.456
2019-01-14,11:00:00,11:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.74,15.477
2019-01-14,11:30:00,12:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.74,15.477
2019-01-14,00:30:00,01:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,11.68,12.264
2019-01-14,12:30:00,13:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-14,13:00:00,13:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,14.47,15.1935
2019-01-14,13:30:00,14:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-14,14:00:00,14:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.8,14.49
2019-01-14,14:30:00,15:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,13.34,14.007
2019-01-14,15:00:00,15:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,12.65,13.2825
2019-01-14,15:30:00,16:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.41,16.1805
2019-01-14,16:00:00,16:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,26.46,27.783
2019-01-14,16:30:00,17:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,31.24,32.802
2019-01-14,17:00:00,17:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,31.7,33.285
2019-01-14,17:30:00,18:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,31.24,32.802
2019-01-14,18:00:00,18:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,29.01,30.4605
2019-01-14,18:30:00,19:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,26.87,28.2135
2019-01-14,19:00:00,19:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,18.01,18.9105
2019-01-14,19:30:00,20:00:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,16.1,16.905
2019-01-14,20:00:00,20:30:00,E-1R-AGILE-18-02-21-L,_L,SouthWestern,15.27,16.0335
