date,from,to,code,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-01-10,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-10,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.26,12.873
2019-01-10,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-10,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.26,12.873
2019-01-10,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.26,12.873
2019-01-10,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.17,12.7785
2019-01-10,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.62,13.251
2019-01-10,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-10,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.1,16.905
2019-01-10,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.21,14.9205
2019-01-10,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.17,15.9285
2019-01-10,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,18,18.9
2019-01-10,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.78,17.619
2019-01-10,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.56,17.388
2019-01-10,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.32,17.136
2019-01-10,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.98,16.779
2019-01-10,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.56,17.388
2019-01-10,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.56,17.388
2019-01-10,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.6,16.38
2019-01-10,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.6,16.38
2019-01-10,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.6,16.38
2019-01-10,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.12,15.876
2019-01-10,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.6,16.38
2019-01-10,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.59,15.3195
2019-01-10,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.05,15.8025
2019-01-10,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-10,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.24,16.002
2019-01-10,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.99,17.8395
2019-01-10,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.32,29.736
2019-01-10,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.96,32.508
2019-01-10,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.24,31.752
2019-01-10,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.45,30.9225
2019-01-10,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.8,30.24
2019-01-10,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,27.84,29.232
2019-01-10,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,17.04,17.892
2019-01-10,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.32,17.136
2019-01-10,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.84,16.632
2019-01-10,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.85,14.5425
2019-01-10,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.74,15.477
2019-01-10,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.97,14.6685
2019-01-10,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.85,14.5425
2019-01-10,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-10,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-10,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-11,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.86,12.453
2019-01-11,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-11,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.86,12.453
2019-01-11,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.83,12.4215
2019-01-11,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.83,12.4215
2019-01-11,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.81,12.4005
2019-01-11,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.81,12.4005
2019-01-11,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.83,12.4215
2019-01-11,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.83,12.4215
2019-01-11,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.82,13.461
2019-01-11,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-11,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15,15.75
2019-01-11,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-11,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.16,14.868
2019-01-11,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.92,17.766
2019-01-11,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.8,17.64
2019-01-11,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.8,17.64
2019-01-11,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.91,16.7055
2019-01-11,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.58,16.359
2019-01-11,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.27,17.0835
2019-01-11,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-11,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-11,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.38,16.149
2019-01-11,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.29,16.0545
2019-01-11,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.54,15.267
2019-01-11,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.48,16.254
2019-01-11,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.47,15.1935
2019-01-11,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.78,15.519
2019-01-11,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.45,15.1725
2019-01-11,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-11,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.07,15.8235
2019-01-11,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,25.68,26.964
2019-01-11,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.22,31.731
2019-01-11,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.76,31.248
2019-01-11,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.87,30.3135
2019-01-11,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.8,30.24
2019-01-11,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,26.4,27.72
2019-01-11,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.12,15.876
2019-01-11,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-11,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-11,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.32,13.986
2019-01-11,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.42,15.141
2019-01-11,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-11,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-11,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-11,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.28,14.994
2019-01-11,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-11,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.19,12.7995
2019-01-12,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-12,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-12,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.94,14.637
2019-01-12,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.04,11.592
2019-01-12,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.8,11.34
2019-01-12,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.58,11.109
2019-01-12,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,8.4,8.82
2019-01-12,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,9.6,10.08
2019-01-12,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,8.64,9.072
2019-01-12,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,9.6,10.08
2019-01-12,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,9.84,10.332
2019-01-12,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.56,11.088
2019-01-12,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.56,11.088
2019-01-12,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-12,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.52,12.096
2019-01-12,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.68,14.364
2019-01-12,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-12,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-12,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.32,17.136
2019-01-12,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.81,15.5505
2019-01-12,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-12,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.94,14.637
2019-01-12,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.52,15.246
2019-01-12,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-12,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.74,15.477
2019-01-12,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-12,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-12,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-12,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-12,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.52,12.096
2019-01-12,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.29,12.9045
2019-01-12,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,25.2,26.46
2019-01-12,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.62,32.151
2019-01-12,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,31.42,32.991
2019-01-12,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,31.8,33.39
2019-01-12,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.48,32.004
2019-01-12,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.42,30.891
2019-01-12,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.44,17.262
2019-01-12,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-12,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-12,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.56,14.238
2019-01-12,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.25,13.9125
2019-01-12,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-12,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-12,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-12,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-12,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-12,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.94,14.637
2019-01-13,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.52,12.096
2019-01-13,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-13,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,7.2,7.56
2019-01-13,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,6.96,7.308
2019-01-13,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,6.94,7.287
2019-01-13,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,6.48,6.804
2019-01-13,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,4.8,5.04
2019-01-13,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,6.48,6.804
2019-01-13,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,4.8,5.04
2019-01-13,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,5.5,5.775
2019-01-13,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,6.02,6.321
2019-01-13,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,8.02,8.421
2019-01-13,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,8.64,9.072
2019-01-13,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,4.8,5.04
2019-01-13,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,7.27,7.6335
2019-01-13,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.08,10.584
2019-01-13,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-13,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-13,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.18,14.889
2019-01-13,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.5,15.225
2019-01-13,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.52,15.246
2019-01-13,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-13,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.73,14.4165
2019-01-13,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.98,15.729
2019-01-13,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.76,15.498
2019-01-13,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.3,15.015
2019-01-13,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.73,14.4165
2019-01-13,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.08,13.734
2019-01-13,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-13,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.86,12.453
2019-01-13,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-13,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,25.2,26.46
2019-01-13,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,31.44,33.012
2019-01-13,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.33,34.9965
2019-01-13,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.31,34.9755
2019-01-13,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,32.45,34.0725
2019-01-13,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.28,30.744
2019-01-13,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,17.02,17.871
2019-01-13,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-13,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.32,17.136
2019-01-13,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-13,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-13,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-13,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-13,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.8,11.34
2019-01-13,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.61,11.1405
2019-01-13,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.56,11.088
2019-01-13,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.61,11.1405
2019-01-14,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-14,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.58,13.209
2019-01-14,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.12,12.726
2019-01-14,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.02,12.621
2019-01-14,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-14,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-14,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.05,12.6525
2019-01-14,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-14,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-14,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-14,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.67,13.3035
2019-01-14,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.18,13.839
2019-01-14,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.74,15.477
2019-01-14,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-14,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-14,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.9,14.595
2019-01-14,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-14,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-14,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.29,16.0545
2019-01-14,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.81,15.5505
2019-01-14,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.08,16.884
2019-01-14,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-14,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.38,16.149
2019-01-14,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.38,16.149
2019-01-14,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.19,12.7995
2019-01-14,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-14,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.1,15.855
2019-01-14,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-14,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-14,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-14,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-14,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.08,16.884
2019-01-14,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.13,29.5365
2019-01-14,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.12,34.776
2019-01-14,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.33,34.9965
2019-01-14,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.12,34.776
2019-01-14,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.79,32.3295
2019-01-14,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.56,29.988
2019-01-14,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,18.79,19.7295
2019-01-14,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.8,17.64
2019-01-14,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.94,16.737
2019-01-14,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-14,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.99,14.6895
2019-01-14,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.08,13.734
2019-01-14,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.08,13.734
2019-01-14,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.34,12.957
2019-01-14,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.08,13.734
2019-01-14,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-15,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.1,12.705
2019-01-15,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-15,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-15,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.58,13.209
2019-01-15,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-15,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-15,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-15,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.6,16.38
2019-01-15,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.84,16.632
2019-01-15,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.54,17.367
2019-01-15,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,27.26,28.623
2019-01-15,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.4,30.87
2019-01-15,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.64,31.122
2019-01-15,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.9,31.395
2019-01-15,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.74,31.227
2019-01-15,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,24.96,26.208
2019-01-15,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.3,15.015
2019-01-15,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.38,12.999
2019-01-15,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.9,13.545
2019-01-15,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-15,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-15,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-15,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.7,14.385
2019-01-15,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.73,14.4165
2019-01-15,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.76,15.498
2019-01-15,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-15,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-15,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.84,16.632
2019-01-15,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-15,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.56,17.388
2019-01-15,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-15,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.65,16.4325
