date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-01-08,09:00:00,09:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.3,15.015
2019-01-08,09:30:00,10:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-08,10:00:00,10:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.77,14.4585
2019-01-08,10:30:00,11:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-08,11:00:00,11:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.64,14.322
2019-01-08,11:30:00,12:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.11,13.7655
2019-01-08,12:00:00,12:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-08,00:00:00,00:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,9.02,9.471
2019-01-08,13:00:00,13:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.76,13.398
2019-01-08,13:30:00,14:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.07,13.7235
2019-01-08,14:00:00,14:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-08,14:30:00,15:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.65,13.2825
2019-01-08,15:00:00,15:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-08,15:30:00,16:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.54,13.167
2019-01-08,16:00:00,16:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,25.2,26.46
2019-01-08,16:30:00,17:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,30.48,32.004
2019-01-08,17:00:00,17:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,28.72,30.156
2019-01-08,17:30:00,18:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.16,30.618
2019-01-08,18:00:00,18:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,28.46,29.883
2019-01-08,18:30:00,19:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,26.08,27.384
2019-01-08,19:00:00,19:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,16.54,17.367
2019-01-08,19:30:00,20:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.18,15.939
2019-01-08,20:00:00,20:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.52,15.246
2019-01-08,20:30:00,21:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-08,21:00:00,21:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-08,21:30:00,22:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.54,13.167
2019-01-08,22:00:00,22:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-08,22:30:00,23:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.99,12.5895
2019-01-08,23:00:00,23:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11,11.55
2019-01-08,23:30:00,00:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.91,11.4555
2019-01-08,12:30:00,13:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.76,13.398
2019-01-09,00:00:00,00:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11,11.55
2019-01-09,01:00:00,01:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.51,12.0855
2019-01-09,01:30:00,02:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.04,11.592
2019-01-09,02:00:00,02:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.04,11.592
2019-01-09,02:30:00,03:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.02,11.571
2019-01-09,03:00:00,03:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.89,11.4345
2019-01-09,03:30:00,04:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.89,11.4345
2019-01-09,04:00:00,04:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.89,11.4345
2019-01-09,04:30:00,05:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.89,11.4345
2019-01-09,05:00:00,05:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11,11.55
2019-01-09,05:30:00,06:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.22,11.781
2019-01-09,06:00:00,06:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.08,14.784
2019-01-09,06:30:00,07:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.69,13.3245
2019-01-09,07:00:00,07:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-09,07:30:00,08:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.53,14.2065
2019-01-09,08:00:00,08:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.57,14.2485
2019-01-09,08:30:00,09:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.67,13.3035
2019-01-09,09:00:00,09:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-09,09:30:00,10:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.5,13.125
2019-01-09,10:00:00,10:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.54,13.167
2019-01-09,10:30:00,11:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-09,11:00:00,11:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-09,11:30:00,12:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.88,12.474
2019-01-09,00:30:00,01:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.07,11.6235
2019-01-09,12:30:00,13:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.62,12.201
2019-01-09,13:00:00,13:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.46,12.033
2019-01-09,13:30:00,14:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.66,12.243
2019-01-09,14:00:00,14:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.33,11.8965
2019-01-09,14:30:00,15:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.33,11.8965
2019-01-09,15:00:00,15:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.45,13.0725
2019-01-09,15:30:00,16:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.76,13.398
2019-01-09,16:00:00,16:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,26.96,28.308
2019-01-09,16:30:00,17:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.6,31.08
2019-01-09,17:00:00,17:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.6,31.08
2019-01-09,17:30:00,18:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.6,31.08
2019-01-09,18:00:00,18:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,28.5,29.925
2019-01-09,18:30:00,19:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,27.84,29.232
2019-01-09,19:00:00,19:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,16.06,16.863
2019-01-09,19:30:00,20:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.86,14.553
2019-01-09,20:00:00,20:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.08,14.784
2019-01-09,20:30:00,21:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-09,21:00:00,21:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.02,13.671
2019-01-09,21:30:00,22:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-09,22:00:00,22:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.99,12.5895
2019-01-09,22:30:00,23:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-09,23:00:00,23:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.66,12.243
2019-01-09,23:30:00,00:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.24,11.802
2019-01-09,12:00:00,12:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.7,12.285
2019-01-10,00:00:00,00:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11,11.55
2019-01-10,00:30:00,01:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.66,12.243
2019-01-10,01:00:00,01:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.55,12.1275
2019-01-10,01:30:00,02:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-10,02:00:00,02:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-10,02:30:00,03:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.24,11.802
2019-01-10,03:00:00,03:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-10,03:30:00,04:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.24,11.802
2019-01-10,04:00:00,04:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.24,11.802
2019-01-10,04:30:00,05:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.15,11.7075
2019-01-10,05:00:00,05:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.57,12.1485
2019-01-10,05:30:00,06:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.66,12.243
2019-01-10,06:00:00,06:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.76,15.498
2019-01-10,06:30:00,07:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.02,13.671
2019-01-10,07:00:00,07:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.9,14.595
2019-01-10,07:30:00,08:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,16.5,17.325
2019-01-10,08:00:00,08:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.38,16.149
2019-01-10,08:30:00,09:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.18,15.939
2019-01-10,09:00:00,09:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.96,15.708
2019-01-10,09:30:00,10:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.65,15.3825
2019-01-10,10:00:00,10:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.18,15.939
2019-01-10,10:30:00,11:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.18,15.939
2019-01-10,11:00:00,11:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.3,15.015
2019-01-10,11:30:00,12:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.3,15.015
2019-01-10,12:00:00,12:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.3,15.015
2019-01-10,12:30:00,13:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.86,14.553
2019-01-10,13:00:00,13:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.3,15.015
2019-01-10,13:30:00,14:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.38,14.049
2019-01-10,14:00:00,14:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.79,14.4795
2019-01-10,14:30:00,15:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.64,14.322
2019-01-10,15:00:00,15:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.97,14.6685
2019-01-10,15:30:00,16:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.58,16.359
2019-01-10,16:00:00,16:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,26.96,28.308
2019-01-10,16:30:00,17:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.38,30.849
2019-01-10,17:00:00,17:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,28.72,30.156
2019-01-10,17:30:00,18:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,27.99,29.3895
2019-01-10,18:00:00,18:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,27.4,28.77
2019-01-10,18:30:00,19:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,26.52,27.846
2019-01-10,19:00:00,19:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.62,16.401
2019-01-10,19:30:00,20:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.96,15.708
2019-01-10,20:00:00,20:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.52,15.246
2019-01-10,20:30:00,21:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.69,13.3245
2019-01-10,21:00:00,21:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.51,14.1855
2019-01-10,21:30:00,22:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.8,13.44
2019-01-10,22:00:00,22:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.69,13.3245
2019-01-10,22:30:00,23:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-10,23:00:00,23:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.76,13.398
2019-01-10,23:30:00,00:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-11,00:00:00,00:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.87,11.4135
2019-01-11,00:30:00,01:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.66,12.243
2019-01-11,01:30:00,02:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.87,11.4135
2019-01-11,02:00:00,02:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.85,11.3925
2019-01-11,02:30:00,03:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.85,11.3925
2019-01-11,03:00:00,03:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.82,11.361
2019-01-11,03:30:00,04:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.82,11.361
2019-01-11,04:00:00,04:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.85,11.3925
2019-01-11,04:30:00,05:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.85,11.3925
2019-01-11,05:00:00,05:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.75,12.3375
2019-01-11,05:30:00,06:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-11,06:00:00,06:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.75,14.4375
2019-01-11,06:30:00,07:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-11,07:00:00,07:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.98,13.629
2019-01-11,07:30:00,08:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.51,16.2855
2019-01-11,08:00:00,08:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.4,16.17
2019-01-11,08:30:00,09:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.4,16.17
2019-01-11,09:00:00,09:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.59,15.3195
2019-01-11,09:30:00,10:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.28,14.994
2019-01-11,10:00:00,10:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.92,15.666
2019-01-11,10:30:00,11:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.08,14.784
2019-01-11,11:00:00,11:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.08,14.784
2019-01-11,11:30:00,12:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.1,14.805
2019-01-11,12:00:00,12:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.01,14.7105
2019-01-11,12:30:00,13:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.33,13.9965
2019-01-11,13:00:00,13:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.19,14.8995
2019-01-11,13:30:00,14:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.27,13.9335
2019-01-11,14:00:00,14:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.55,14.2275
2019-01-11,14:30:00,15:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.24,13.902
2019-01-11,15:00:00,15:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-11,15:30:00,16:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.82,14.511
2019-01-11,16:00:00,16:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,24.54,25.767
2019-01-11,16:30:00,17:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,28.7,30.135
2019-01-11,17:00:00,17:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,28.28,29.694
2019-01-11,17:30:00,18:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,27.47,28.8435
2019-01-11,18:00:00,18:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,27.4,28.77
2019-01-11,18:30:00,19:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,25.2,26.46
2019-01-11,19:00:00,19:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.86,14.553
2019-01-11,19:30:00,20:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.64,14.322
2019-01-11,20:00:00,20:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.64,14.322
2019-01-11,20:30:00,21:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.21,12.8205
2019-01-11,21:00:00,21:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.22,13.881
2019-01-11,21:30:00,22:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-11,22:00:00,22:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-11,22:30:00,23:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.66,12.243
2019-01-11,23:00:00,23:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.09,13.7445
2019-01-11,23:30:00,00:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.64,14.322
2019-01-11,01:00:00,01:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.18,11.739
2019-01-12,12:30:00,13:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.64,14.322
2019-01-12,00:00:00,00:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-12,01:30:00,02:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.78,13.419
2019-01-12,02:00:00,02:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.12,10.626
2019-01-12,02:30:00,03:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,9.9,10.395
2019-01-12,03:00:00,03:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,9.7,10.185
2019-01-12,03:30:00,04:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,7.7,8.085
2019-01-12,04:00:00,04:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,8.8,9.24
2019-01-12,04:30:00,05:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,7.92,8.316
2019-01-12,05:00:00,05:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,8.8,9.24
2019-01-12,05:30:00,06:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,9.02,9.471
2019-01-12,06:00:00,06:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,9.68,10.164
2019-01-12,06:30:00,07:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,9.68,10.164
2019-01-12,07:00:00,07:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.22,11.781
2019-01-12,07:30:00,08:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.56,11.088
2019-01-12,08:00:00,08:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.54,13.167
2019-01-12,08:30:00,09:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.08,14.784
2019-01-12,09:00:00,09:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.64,14.322
2019-01-12,09:30:00,10:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.96,15.708
2019-01-12,10:00:00,10:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.57,14.2485
2019-01-12,10:30:00,11:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,14.08,14.784
2019-01-12,11:00:00,11:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.78,13.419
2019-01-12,11:30:00,12:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.31,13.9755
2019-01-12,12:00:00,12:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-12,01:00:00,01:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.51,14.1855
2019-01-12,13:00:00,13:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-12,13:30:00,14:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-12,14:00:00,14:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11,11.55
2019-01-12,14:30:00,15:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-12,15:00:00,15:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.56,11.088
2019-01-12,15:30:00,16:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.26,11.823
2019-01-12,16:00:00,16:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,24.1,25.305
2019-01-12,16:30:00,17:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.07,30.5235
2019-01-12,17:00:00,17:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.8,31.29
2019-01-12,17:30:00,18:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,30.15,31.6575
2019-01-12,18:00:00,18:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,28.94,30.387
2019-01-12,18:30:00,19:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,27.97,29.3685
2019-01-12,19:00:00,19:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,15.07,15.8235
2019-01-12,19:30:00,20:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-12,20:00:00,20:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.2,13.86
2019-01-12,20:30:00,21:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.43,13.0515
2019-01-12,21:00:00,21:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.14,12.747
2019-01-12,21:30:00,22:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.22,11.781
2019-01-12,22:00:00,22:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.22,11.781
2019-01-12,22:30:00,23:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11,11.55
2019-01-12,23:00:00,23:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.22,11.781
2019-01-12,23:30:00,00:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-12,00:30:00,01:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.78,13.419
2019-01-13,00:30:00,01:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.56,11.088
2019-01-13,01:00:00,01:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-13,01:30:00,02:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,6.6,6.93
2019-01-13,02:00:00,02:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,6.38,6.699
2019-01-13,02:30:00,03:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,6.36,6.678
2019-01-13,03:00:00,03:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,5.94,6.237
2019-01-13,03:30:00,04:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,4.4,4.62
2019-01-13,04:00:00,04:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,5.94,6.237
2019-01-13,04:30:00,05:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,4.4,4.62
2019-01-13,05:00:00,05:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,5.04,5.292
2019-01-13,05:30:00,06:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,5.52,5.796
2019-01-13,06:00:00,06:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,7.35,7.7175
2019-01-13,06:30:00,07:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,7.92,8.316
2019-01-13,07:00:00,07:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,4.4,4.62
2019-01-13,07:30:00,08:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,6.67,7.0035
2019-01-13,08:00:00,08:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,9.24,9.702
2019-01-13,08:30:00,09:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11,11.55
2019-01-13,09:00:00,09:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.44,12.012
2019-01-13,09:30:00,10:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13,13.65
2019-01-13,10:00:00,10:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.29,13.9545
2019-01-13,10:30:00,11:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.31,13.9755
2019-01-13,11:00:00,11:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.66,12.243
2019-01-13,11:30:00,12:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.58,13.209
2019-01-13,12:00:00,12:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.73,14.4165
2019-01-13,12:30:00,13:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.53,14.2065
2019-01-13,13:00:00,13:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,13.11,13.7655
2019-01-13,13:30:00,14:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.58,13.209
2019-01-13,14:00:00,14:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,11.99,12.5895
2019-01-13,14:30:00,15:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.32,12.936
2019-01-13,15:00:00,15:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,10.87,11.4135
2019-01-13,15:30:00,16:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,12.1,12.705
2019-01-13,16:00:00,16:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,24.1,25.305
2019-01-13,16:30:00,17:00:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,29.82,31.311
2019-01-13,17:00:00,17:30:00,E-1R-AGILE-18-02-21-K,_K,SouthWales,31.58,33.159
