date,from,to,code,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-01-08,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,8.61,9.0405
2019-01-08,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,8.86,9.303
2019-01-08,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,8.86,9.303
2019-01-08,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,8.86,9.303
2019-01-08,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,8.4,8.82
2019-01-08,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,8.61,9.0405
2019-01-08,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,8.61,9.0405
2019-01-08,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.6,10.08
2019-01-08,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-08,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-08,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-08,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-08,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.27,13.9335
2019-01-08,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.19,13.8495
2019-01-08,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-08,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.65,14.3325
2019-01-08,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-08,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.15,13.8075
2019-01-08,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-08,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-08,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.52,13.146
2019-01-08,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-08,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,8.61,9.0405
2019-01-08,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-08,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.47,13.0935
2019-01-08,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-08,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.08,12.684
2019-01-08,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-08,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.97,12.5685
2019-01-08,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,25.6,26.88
2019-01-08,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,30.64,32.172
2019-01-08,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.96,30.408
2019-01-08,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,29.38,30.849
2019-01-08,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.71,30.1455
2019-01-08,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,26.44,27.762
2019-01-08,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,15.79,16.5795
2019-01-08,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.49,15.2145
2019-01-08,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.86,14.553
2019-01-08,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-08,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-08,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.97,12.5685
2019-01-08,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-08,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.44,12.012
2019-01-08,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-08,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.42,10.941
2019-01-08,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-09,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-09,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.98,11.529
2019-01-09,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.54,11.067
2019-01-09,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.54,11.067
2019-01-09,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.52,11.046
2019-01-09,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.4,10.92
2019-01-09,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.4,10.92
2019-01-09,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.4,10.92
2019-01-09,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.4,10.92
2019-01-09,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-09,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.71,11.2455
2019-01-09,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-09,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.12,12.726
2019-01-09,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-09,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.92,13.566
2019-01-09,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.96,13.608
2019-01-09,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.1,12.705
2019-01-09,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-09,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.93,12.5265
2019-01-09,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.97,12.5685
2019-01-09,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-09,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-09,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.34,11.907
2019-01-09,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.56,11.088
2019-01-09,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.09,11.6445
2019-01-09,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.94,11.487
2019-01-09,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-09,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.82,11.361
2019-01-09,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.82,11.361
2019-01-09,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.89,12.4845
2019-01-09,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-09,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,27.28,28.644
2019-01-09,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,29.8,31.29
2019-01-09,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,29.8,31.29
2019-01-09,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,29.8,31.29
2019-01-09,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.75,30.1875
2019-01-09,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.12,29.526
2019-01-09,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,15.33,16.0965
2019-01-09,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.23,13.8915
2019-01-09,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-09,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-09,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.43,13.0515
2019-01-09,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-09,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.44,12.012
2019-01-09,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-09,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-09,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.73,11.2665
2019-01-09,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.17,11.7285
2019-01-10,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-10,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-10,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.02,11.571
2019-01-10,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-10,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-10,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.73,11.2665
2019-01-10,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-10,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.73,11.2665
2019-01-10,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.73,11.2665
2019-01-10,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.65,11.1825
2019-01-10,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.05,11.6025
2019-01-10,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-10,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.09,14.7945
2019-01-10,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.43,13.0515
2019-01-10,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.27,13.9335
2019-01-10,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,15.75,16.5375
2019-01-10,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.68,15.414
2019-01-10,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.49,15.2145
2019-01-10,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.28,14.994
2019-01-10,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.99,14.6895
2019-01-10,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.49,15.2145
2019-01-10,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.49,15.2145
2019-01-10,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.65,14.3325
2019-01-10,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.65,14.3325
2019-01-10,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.65,14.3325
2019-01-10,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.23,13.8915
2019-01-10,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.65,14.3325
2019-01-10,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.77,13.4085
2019-01-10,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.17,13.8285
2019-01-10,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-10,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.34,14.007
2019-01-10,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.87,15.6135
2019-01-10,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,27.28,28.644
2019-01-10,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,29.59,31.0695
2019-01-10,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.96,30.408
2019-01-10,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.27,29.6835
2019-01-10,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,27.7,29.085
2019-01-10,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,26.86,28.203
2019-01-10,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.91,15.6555
2019-01-10,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.28,14.994
2019-01-10,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.86,14.553
2019-01-10,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.12,12.726
2019-01-10,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.89,13.5345
2019-01-10,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.22,12.831
2019-01-10,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.12,12.726
2019-01-10,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-10,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-10,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-11,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.37,10.8885
2019-01-11,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-11,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.37,10.8885
2019-01-11,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.35,10.8675
2019-01-11,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.35,10.8675
2019-01-11,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.33,10.8465
2019-01-11,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.33,10.8465
2019-01-11,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.35,10.8675
2019-01-11,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.35,10.8675
2019-01-11,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.21,11.7705
2019-01-11,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-11,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.12,13.776
2019-01-11,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-11,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.39,13.0095
2019-01-11,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.8,15.54
2019-01-11,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.7,15.435
2019-01-11,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.7,15.435
2019-01-11,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.92,14.616
2019-01-11,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.63,14.3115
2019-01-11,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.24,14.952
2019-01-11,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-11,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-11,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.46,14.133
2019-01-11,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.38,14.049
2019-01-11,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.73,13.3665
2019-01-11,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.54,14.217
2019-01-11,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.66,13.293
2019-01-11,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.94,13.587
2019-01-11,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.64,13.272
2019-01-11,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-11,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.19,13.8495
2019-01-11,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,24.97,26.2185
2019-01-11,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.94,30.387
2019-01-11,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.54,29.967
2019-01-11,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,27.76,29.148
2019-01-11,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,27.7,29.085
2019-01-11,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,25.6,26.88
2019-01-11,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.23,13.8915
2019-01-11,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-11,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-11,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.66,12.243
2019-01-11,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.62,13.251
2019-01-11,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-11,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-11,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-11,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.5,13.125
2019-01-11,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-11,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.67,11.2035
2019-01-12,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-12,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-12,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.2,12.81
2019-01-12,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.66,10.143
2019-01-12,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.45,9.9225
2019-01-12,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.26,9.723
2019-01-12,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,7.35,7.7175
2019-01-12,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,8.4,8.82
2019-01-12,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,7.56,7.938
2019-01-12,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,8.4,8.82
2019-01-12,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,8.61,9.0405
2019-01-12,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.24,9.702
2019-01-12,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.24,9.702
2019-01-12,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.71,11.2455
2019-01-12,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.08,10.584
2019-01-12,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.97,12.5685
2019-01-12,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-12,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-12,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.28,14.994
2019-01-12,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.96,13.608
2019-01-12,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-12,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.2,12.81
2019-01-12,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.7,13.335
2019-01-12,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-12,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.89,13.5345
2019-01-12,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-12,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-12,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-12,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-12,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.08,10.584
2019-01-12,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.75,11.2875
2019-01-12,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,24.55,25.7775
2019-01-12,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,29.3,30.765
2019-01-12,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,29.99,31.4895
2019-01-12,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,30.32,31.836
2019-01-12,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,29.17,30.6285
2019-01-12,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.25,29.6625
2019-01-12,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.38,15.099
2019-01-12,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-12,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-12,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.86,12.453
2019-01-12,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.59,12.1695
2019-01-12,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.71,11.2455
2019-01-12,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.71,11.2455
2019-01-12,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-12,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.71,11.2455
2019-01-12,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-12,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.2,12.81
2019-01-13,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.08,10.584
2019-01-13,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-13,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,6.3,6.615
2019-01-13,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,6.09,6.3945
2019-01-13,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,6.07,6.3735
2019-01-13,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,5.67,5.9535
2019-01-13,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,4.2,4.41
2019-01-13,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,5.67,5.9535
2019-01-13,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,4.2,4.41
2019-01-13,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,4.81,5.0505
2019-01-13,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,5.27,5.5335
2019-01-13,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,7.01,7.3605
2019-01-13,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,7.56,7.938
2019-01-13,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,4.2,4.41
2019-01-13,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,6.36,6.678
2019-01-13,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,8.82,9.261
2019-01-13,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-13,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-13,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.41,13.0305
2019-01-13,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.68,13.314
2019-01-13,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.7,13.335
2019-01-13,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-13,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.01,12.6105
2019-01-13,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.1,13.755
2019-01-13,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.92,13.566
2019-01-13,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.52,13.146
2019-01-13,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.01,12.6105
2019-01-13,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.44,12.012
2019-01-13,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-13,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.37,10.8885
2019-01-13,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-13,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,24.55,25.7775
2019-01-13,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,30.01,31.5105
2019-01-13,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,31.69,33.2745
2019-01-13,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,31.65,33.2325
2019-01-13,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,30.89,32.4345
2019-01-13,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.12,29.526
2019-01-13,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.89,15.6345
